"source","source_xml","source_image","target_xml","target_image","objects"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000264.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000264.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000264.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000264.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000265.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000265.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000265.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000265.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000266.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000266.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000266.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000266.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000267.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000267.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000267.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000267.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000268.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000268.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000268.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000268.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000269.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000269.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000269.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000269.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000270.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000270.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000270.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000270.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000271.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000271.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000271.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000271.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000274.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000274.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000274.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000274.jpg","2"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000275.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000275.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000275.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000275.jpg","2"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000276.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000276.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000276.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000276.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000277.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000277.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000277.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000277.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000278.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000278.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000278.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000278.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000279.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000279.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000279.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000279.jpg","8"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000280.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000280.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000280.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000280.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000281.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000281.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000281.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000281.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000282.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000282.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000282.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000282.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000283.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000283.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000283.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000283.jpg","4"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000284.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000284.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000284.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000284.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000285.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000285.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000285.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000285.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000286.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000286.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000286.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000286.jpg","4"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000287.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000287.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000287.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000287.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000288.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000288.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000288.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000288.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000289.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000289.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000289.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000289.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000290.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000290.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000290.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000290.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000291.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000291.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000291.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000291.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000292.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000292.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000292.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000292.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000293.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000293.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000293.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000293.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000294.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000294.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000294.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000294.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000295.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000295.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000295.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000295.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000296.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000296.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000296.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000296.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000297.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000297.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000297.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000297.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000298.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000298.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000298.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000298.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000299.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000299.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000299.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000299.jpg","8"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000300.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000300.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000300.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000300.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000301.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000301.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000301.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000301.jpg","2"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000302.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000302.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000302.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000302.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000303.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000303.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000303.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000303.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000304.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000304.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000304.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000304.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000305.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000305.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000305.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000305.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000306.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000306.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000306.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000306.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000307.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000307.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000307.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000307.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000308.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000308.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000308.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000308.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000309.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000309.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000309.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000309.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000310.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000310.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000310.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000310.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000311.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000311.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000311.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000311.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000312.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000312.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000312.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000312.jpg","5"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000313.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000313.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000313.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000313.jpg","6"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000314.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000314.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000314.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000314.jpg","4"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000315.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000315.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000315.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000315.jpg","10"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000316.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000316.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000316.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000316.jpg","4"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000317.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000317.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000317.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000317.jpg","2"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000320.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000320.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000320.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000320.jpg","3"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000321.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000321.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000321.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000321.jpg","11"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000322.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000322.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000322.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000322.jpg","8"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000323.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000323.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000323.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000323.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000324.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000324.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000324.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000324.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000325.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000325.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000325.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000325.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000326.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000326.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000326.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000326.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000327.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000327.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000327.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000327.jpg","7"
"soviet_ffa_20260430_074959","M:\ra3_bot\runs\20260430_074959\recording\frames\000328.xml","M:\ra3_bot\runs\20260430_074959\recording\frames\000328.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000328.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\soviet_ffa_20260430_074959_000328.jpg","7"
